pw_number,version,disaster_name,applicant_name,applicant_abbreviation,applicant_type,FEMA_branch,sector,category,pw_description,obligated_date,latest_payment _date,obligated_amount,disbursed_amount,cost_share,project_cost,last_update_date
PA-02-PR-4339-PW-07697,0,Hurricane Maria (4339),San Juan,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",98432 - MSJM097 El Túnel Hipódromo and La Avalancha Bas,12/21/2020,01/26/2021,42960,42960,4773,47733,06/20/2023
PA-02-PR-4339-PW-07698,0,Hurricane Maria (4339),Caguas, ,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others","108091 -  MCAG092 - Caguax, Camino Real & Canaboncito R",01/14/2021,,475079,0,52787,527866,06/20/2023
PA-02-PR-4339-PW-07699,0,Hurricane Maria (4339),Carolina,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",132676 - MCAR217 Villa Carolina 5th Section Recreationa,02/15/2021,,333853,0,37095,370948,06/20/2023
PA-02-PR-4339-PW-07710,0,Hurricane Maria (4339),Salinas,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",93017 - Salinas - Las Mareas Basketball Court & Basebal,03/15/2021,,615662,0,68407,684069,06/20/2023
PA-02-PR-4339-PW-07737,0,Hurricane Maria (4339),Jayuya,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",115340 - Parks - La Pica Sector - DI#640 & 641,01/25/2021,05/23/2022,1178480,426060,130942,1309422,06/20/2023
PA-02-PR-4339-PW-07739,0,Hurricane Maria (4339),Río Grande,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",105685 - MRIO028 - Urb. jardines de Rio Grande Recreati,12/07/2022,,1293517,0,143724,1437241,06/20/2023
PA-02-PR-4339-PW-07746,0,Hurricane Maria (4339),Las Piedras,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",115425 - MLAP077-Roberto Arrigoitia Court (Item #119),01/12/2021,01/28/2021,33186,33186,3687,36873,06/20/2023
PA-02-PR-4339-PW-07746,1,Hurricane Maria (4339),Las Piedras,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",115425 - MLAP077-Roberto Arrigoitia Court (Item #119),05/31/2021,01/28/2021,235608,0,26179,261787,06/20/2023
PA-02-PR-4339-PW-07748,0,Hurricane Maria (4339),Arecibo,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",94668 - MARE093-CENTRO COMUNAL LA CANINA BO. RIO AR,02/08/2021,02/25/2021,18558,18558,2062,20620,06/20/2023
PA-02-PR-4339-PW-07750,0,Hurricane Maria (4339),San Juan,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",97930 - MSJM047 Monte Carlo Sport facility and Communit,01/12/2021,,176126,0,19570,195696,06/20/2023
PA-02-PR-4339-PW-07752,0,Hurricane Maria (4339),Las Marías,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others","100047 - MLAS063 - Cerrote Laguna Cemetery, Cerrote Bas",01/20/2021,01/28/2021,50942,50942,5660,56602,06/20/2023
PA-02-PR-4339-PW-07754,0,Hurricane Maria (4339),Vega Baja,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",97730 - MVBM023- Cementeries,11/29/2021,11/21/2022,741504,185376,82389,823893,06/20/2023
PA-02-PR-4339-PW-07755,0,Hurricane Maria (4339),Barranquitas,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",96845 - MBAM043-CANCHA DE BALONCESTO BO. BARRANCAS,01/11/2021,,329760,0,36640,366400,06/20/2023
PA-02-PR-4339-PW-07755,1,Hurricane Maria (4339),Barranquitas,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",96845 - MBAM043-CANCHA DE BALONCESTO BO. BARRANCAS,05/03/2022,,-329760,0,-36640,-366400,06/20/2023
PA-02-PR-4339-PW-07755,2,Hurricane Maria (4339),Barranquitas,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others",96845 - MBAM043-CANCHA DE BALONCESTO BO. BARRANCAS,06/26/2022,,510112,0,56679,566791,06/20/2023
PA-02-PR-4339-PW-07757,0,Hurricane Maria (4339),Mayagüez,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",109168 - (DI Coordinate Change) MMAY044 - Courts Facilities # 8,01/12/2021,01/26/2021,71636,71636,7960,79596,06/20/2023
PA-02-PR-4339-PW-07758,0,Hurricane Maria (4339),Loíza,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",110790 - MLOI022 Villas de Loiza Basketball Courts,11/29/2021,07/11/2022,831563,207891,92396,923959,06/20/2023
PA-02-PR-4339-PW-07759,0,Hurricane Maria (4339),Luquillo,,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",120072 - (DI Coordinates Change) MLUQ040 Repair Parque Enrique Ramirez & Cemente,02/14/2022,,640108,0,71123,711231,06/20/2023
PA-02-PR-4339-PW-07760,0,Hurricane Maria (4339),Caguas, ,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others","108142 - MCAG139 - San Jose, Rio Verde, San Alfonso Rec",01/14/2021,,156366,0,17374,173740,06/20/2023
PA-02-PR-4339-PW-07761,0,Hurricane Maria (4339),Caguas, ,Municipality,Branch III - East,Municipalities,"Category G - Parks, Recreational, Others",108125 - MCAG117 - Barriada Morales & Bonneville Recrea,02/25/2021,,1533299,0,170367,1703666,06/20/2023
PA-02-PR-4339-PW-07766,0,Hurricane Maria (4339),Jayuya,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",115264 - Park - Childran Park Adrian Padua Sanchez - DI,04/01/2021,03/02/2023,1174068,468930,130452,1304520,06/20/2023
PA-02-PR-4339-PW-07770,0,Hurricane Maria (4339),Guánica, ,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92993 - MGUM029 - La Luna Sector Recreational Facilites,03/24/2021,,291836,0,32426,324262,06/20/2023
PA-02-PR-4339-PW-07772,0,Hurricane Maria (4339),Arecibo,,Municipality,Branch II - North,Municipalities,"Category G - Parks, Recreational, Others","103815 -  BALNEARIO EL MUELLE,",05/06/2021,06/16/2021,3593,3593,399,3992,06/20/2023
PA-02-PR-4339-PW-07787,0,Hurricane Maria (4339),Guánica, ,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92538 - MGUM105 - Downtown Recreational Facilities,04/19/2021,,725608,0,80623,806231,06/20/2023
PA-02-PR-4339-PW-07787,1,Hurricane Maria (4339),Guánica, ,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92538 - MGUM105 - Downtown Recreational Facilities,12/07/2021,,-98215,0,-10913,-109128,06/20/2023
PA-02-PR-4339-PW-07795,0,Hurricane Maria (4339),Añasco,,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",113282 - MANA0066-Caguabo Multiple Facilities,04/25/2021,05/20/2021,64020,64020,7113,71133,06/20/2023
PA-02-PR-4339-PW-07798,0,Hurricane Maria (4339),Guánica, ,Municipality,Branch IV - South,Municipalities,"Category G - Parks, Recreational, Others",92910 - MGUM126 - Magueyes Sector Recreational Facilite,05/04/2021,05/19/2021,109364,109364,12152,121516,06/20/2023
